ResponseId,question_group,question,item,multi_select,source_column
R_MK0070552,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0071406,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0073840,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0073840,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0073840,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0073840,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0073840,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0074143,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0074143,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0075767,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0075767,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0075767,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0075767,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0076765,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0076765,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0076765,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0076765,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0077639,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0077639,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0077639,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0078481,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0078481,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0079582,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0079582,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0079582,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0080425,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0080425,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0081132,Career aspirations,What would help to know more about STEM careers,Visiting a STEM workplace,True,Q89
R_MK0081132,Career aspirations,What would help to know more about STEM careers,lab,True,Q89
R_MK0081132,Career aspirations,What would help to know more about STEM careers,university or Tech school,True,Q89
R_MK0081132,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0081132,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0081132,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0082408,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0082408,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0082408,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0083550,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0083550,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0083550,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0084432,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0084432,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0085137,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0085137,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0086766,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0086766,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0086766,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0087249,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0087249,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0087249,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0088108,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0088108,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0088108,Career aspirations,What would help to know more about STEM careers,Doing more hands on STEM activities or programs,True,Q89
R_MK0088108,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0088108,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0088108,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0089171,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0090543,Career aspirations,What would help to know more about STEM careers,Talking to someone who works in STEM,True,Q89
R_MK0090543,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0090543,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0091576,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
R_MK0091576,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0092239,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0092239,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0093403,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0093403,Career aspirations,What would help to know more about STEM careers,Learning about STEM jobs in my local area or region,True,Q89
R_MK0094607,Career aspirations,What would help to know more about STEM careers,Hearing from people in STEM who are like me,True,Q89
R_MK0095688,Career aspirations,What would help to know more about STEM careers,Learning which school subjects lead to STEM jobs,True,Q89
R_MK0096679,Career aspirations,What would help to know more about STEM careers,Getting advise from teachers or career advisers,True,Q89
