ResponseId,activity_type,battery,item,response,response_code,score,is_dont_know,source_column
R_MK0082895,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0083877,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0084645,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0085820,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0086561,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0087342,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0088710,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0089583,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q107_5
R_MK0090307,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0091716,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0092349,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0093864,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0094190,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0095545,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0097211,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0099981,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0100924,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0101840,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0102464,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0103297,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0104887,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0105543,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0106136,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0108204,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0109259,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0111911,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0112332,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0113534,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0114340,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0116896,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0117597,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0118236,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0119937,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0120777,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0121824,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0122299,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0123377,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0124835,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0125986,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0126334,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0127356,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0128763,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0129148,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0130102,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",I do not know,5,,True,Q107_5
R_MK0131540,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0132168,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0133624,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0134295,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0135330,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0137222,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0138361,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0140966,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0141468,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0142343,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0143612,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0144860,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0147145,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0149622,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0150326,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0152162,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0154144,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0155495,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0156575,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0157486,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0158689,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0160688,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0161479,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0162960,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0163738,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0164642,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0166521,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
R_MK0167936,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q107_5
R_MK0168112,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0169179,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0171638,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0172581,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0173433,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0174555,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0175827,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q107_5
R_MK0176592,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0178683,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q107_5
R_MK0179259,General STEM outcomes (not activity-specific),outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q107_5
