ResponseId,question,source_column,response
R_MK0042834,Why do you think you will need to move to do the job you want to do?,Q98,"Going to the university campus, I'd never been to one."
R_MK0043512,Why do you think you will need to move to do the job you want to do?,Q98,The excursion where we surveyed the wetlands.
R_MK0044485,Why do you think you will need to move to do the job you want to do?,Q98,The teachers actually listened to our ideas.
R_MK0045791,Why do you think you will need to move to do the job you want to do?,Q98,The excursion where we surveyed the wetlands.
R_MK0047188,Why do you think you will need to move to do the job you want to do?,Q98,"Getting to build something that actually worked, not just learn about it."
R_MK0048478,Why do you think you will need to move to do the job you want to do?,Q98,Going deeper than we do in normal class.
R_MK0049894,Why do you think you will need to move to do the job you want to do?,Q98,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0050117,Why do you think you will need to move to do the job you want to do?,Q98,I liked that we could test our own ideas even when they didn't work.
R_MK0051347,Why do you think you will need to move to do the job you want to do?,Q98,"Making a game, I didn't know you could learn that at school."
R_MK0052338,Why do you think you will need to move to do the job you want to do?,Q98,"Going to the university campus, I'd never been to one."
R_MK0053831,Why do you think you will need to move to do the job you want to do?,Q98,The video call with the scientist who works with livestock.
R_MK0054762,Why do you think you will need to move to do the job you want to do?,Q98,The video call with the scientist who works with livestock.
R_MK0055948,Why do you think you will need to move to do the job you want to do?,Q98,"Designing how our project looked, not just how it worked."
R_MK0056163,Why do you think you will need to move to do the job you want to do?,Q98,"Learning the science behind farming, which is what my family does."
R_MK0059929,Why do you think you will need to move to do the job you want to do?,Q98,Getting to do it here instead of travelling to the city.
R_MK0060697,Why do you think you will need to move to do the job you want to do?,Q98,"Using the 3D printer, I didn't know our school had one."
R_MK0061886,Why do you think you will need to move to do the job you want to do?,Q98,Doing the experiments myself instead of watching the teacher do it.
R_MK0062803,Why do you think you will need to move to do the job you want to do?,Q98,"Programming the robot to move on its own, I'd never done that."
R_MK0063234,Why do you think you will need to move to do the job you want to do?,Q98,"Making a game, I didn't know you could learn that at school."
R_MK0064858,Why do you think you will need to move to do the job you want to do?,Q98,Learning science can fix real problems in our own town.
R_MK0065636,Why do you think you will need to move to do the job you want to do?,Q98,"Programming the robot to move on its own, I'd never done that."
R_MK0066188,Why do you think you will need to move to do the job you want to do?,Q98,Organising my group and working out who did what.
R_MK0067519,Why do you think you will need to move to do the job you want to do?,Q98,The coding part. I do a bit at home but this was harder.
R_MK0069276,Why do you think you will need to move to do the job you want to do?,Q98,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0071612,Why do you think you will need to move to do the job you want to do?,Q98,The video call with the scientist who works with livestock.
R_MK0072575,Why do you think you will need to move to do the job you want to do?,Q98,Finding out design is part of engineering too.
R_MK0073180,Why do you think you will need to move to do the job you want to do?,Q98,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0074541,Why do you think you will need to move to do the job you want to do?,Q98,Finding out design is part of engineering too.
R_MK0075585,Why do you think you will need to move to do the job you want to do?,Q98,I liked that we could test our own ideas even when they didn't work.
R_MK0076253,Why do you think you will need to move to do the job you want to do?,Q98,The teachers actually listened to our ideas.
R_MK0077994,Why do you think you will need to move to do the job you want to do?,Q98,"Learning the science behind farming, which is what my family does."
R_MK0078844,Why do you think you will need to move to do the job you want to do?,Q98,"It wasn't like normal school, we chose what our project was about."
R_MK0079265,Why do you think you will need to move to do the job you want to do?,Q98,Talking to the women in STEM about their actual day to day jobs.
R_MK0080769,Why do you think you will need to move to do the job you want to do?,Q98,Finding out design is part of engineering too.
R_MK0081259,Why do you think you will need to move to do the job you want to do?,Q98,Learning science can fix real problems in our own town.
R_MK0082485,Why do you think you will need to move to do the job you want to do?,Q98,"Using the 3D printer, I didn't know our school had one."
R_MK0083803,Why do you think you will need to move to do the job you want to do?,Q98,Learning science can fix real problems in our own town.
R_MK0087310,Why do you think you will need to move to do the job you want to do?,Q98,The mentor said she was first in her family to go to uni too.
R_MK0088320,Why do you think you will need to move to do the job you want to do?,Q98,"Programming the robot to move on its own, I'd never done that."
R_MK0090389,Why do you think you will need to move to do the job you want to do?,Q98,"Programming the robot to move on its own, I'd never done that."
R_MK0091876,Why do you think you will need to move to do the job you want to do?,Q98,Doing the experiments myself instead of watching the teacher do it.
R_MK0092993,Why do you think you will need to move to do the job you want to do?,Q98,"Designing how our project looked, not just how it worked."
R_MK0093980,Why do you think you will need to move to do the job you want to do?,Q98,The mentor said she was first in her family to go to uni too.
R_MK0095230,Why do you think you will need to move to do the job you want to do?,Q98,Organising my group and working out who did what.
R_MK0096996,Why do you think you will need to move to do the job you want to do?,Q98,"It wasn't like normal school, we chose what our project was about."
R_MK0097758,Why do you think you will need to move to do the job you want to do?,Q98,"Making a game, I didn't know you could learn that at school."
R_MK0098452,Why do you think you will need to move to do the job you want to do?,Q98,Getting to do it here instead of travelling to the city.
R_MK0099421,Why do you think you will need to move to do the job you want to do?,Q98,"It wasn't like normal school, we chose what our project was about."
R_MK0102922,Why do you think you will need to move to do the job you want to do?,Q98,"Learning the science behind farming, which is what my family does."
R_MK0103475,Why do you think you will need to move to do the job you want to do?,Q98,I liked that we could test our own ideas even when they didn't work.
R_MK0104395,Why do you think you will need to move to do the job you want to do?,Q98,I liked that we could test our own ideas even when they didn't work.
R_MK0105282,Why do you think you will need to move to do the job you want to do?,Q98,Testing the water in the creek near us and finding what was in it.
R_MK0106320,Why do you think you will need to move to do the job you want to do?,Q98,The research part where we had to find real evidence.
